COD_EMPRESA;COD_FILIAL;PORTE;B_SOCIO;B_PEDIDO_DEMISSAO;QNT_MESES_ASSOC;PAGO_EM_DIA;PAGO_EM_DIA_POSTERGADO;PAGO_EM_ATRASO;EM_ABERTO;CAT_CARGO1;CAT_CARGO2;CAT_CARGO3;GRUPO1;GRUPO2;GRUPO3;GRUPO4;GRUPO5;GRUPO6;GRUPO7;GRUPO8;GRUPO9;GRUPO10;GRUPO11;TOTAL_PART_EVENTOS;MESES_SEM_PART
P |01|01||XXXXX009|0001|;P |01|01|15|;P;0;1;6;2;0;6;1;4;0;0;2;2;0;0;0;0;0;0;0;0;0;4;0
P |01|01||XXXXX010|0001|;P |01|01|10|;P;0;1;6;2;1;1;3;0;4;0;0;1;0;0;0;3;0;0;0;0;0;4;0
P |01|01||XXXXX045|0001|;P |01|01|04|;P;1;0;6;5;1;2;1;2;2;2;4;2;0;0;0;0;0;0;0;0;0;6;1
P |01|01||XXXXX046|0001|;P |01|01|07|;P;1;0;6;7;0;1;1;6;0;5;5;1;1;0;0;3;1;0;0;0;0;11;2
P |01|01||30193894|0001|;P |01|01|09|;M;0;1;6;0;0;2;3;0;0;7;0;0;0;0;4;0;3;0;0;0;0;7;0
P |01|01||XXXXX058|0001|;P |01|01|01|;P;1;0;6;5;2;0;1;9;3;4;2;4;0;0;1;7;2;0;0;0;0;16;0
P |01|01||XXXXX059|0001|;P |01|01|10|;P;1;0;6;5;2;0;1;3;0;21;3;1;0;0;1;19;0;0;0;0;0;24;0
P |01|01||XXXXX060|0001|;P |01|01|06|;P;1;0;6;5;2;0;1;12;15;9;1;6;1;3;0;24;1;0;0;0;0;36;0
P |01|01||64032188|0001|;P |01|01|12|;P;1;0;6;1;0;5;2;1;1;1;0;2;0;0;0;0;1;0;0;0;0;3;2
P |01|01||XXXXX061|0001|;P |01|01|04|;M;1;0;6;7;0;0;1;0;32;0;0;11;0;4;0;13;4;0;0;0;0;32;0
P |01|01||XXXXX062|0001|;P |01|01|04|;P;1;0;6;2;0;4;1;4;0;9;0;3;0;2;0;5;2;0;0;1;0;13;0
P |01|01||XXXXX063|0001|;P |01|01|01|;M;1;0;6;1;0;1;0;0;0;5;0;0;0;0;0;1;0;4;0;0;0;5;0
P |01|01||XXXXX064|0001|;P |01|01|08|;M;0;1;6;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;3
P |01|01||XXXXX068|0001|;P |01|01|04|;M;1;0;6;2;1;7;0;0;22;2;1;13;1;0;3;6;0;0;0;0;0;24;0
P |01|01||XXXXX069|0001|;P |01|01|11|;P;1;0;6;1;0;0;0;16;0;6;1;4;0;0;5;12;0;0;0;0;0;22;0
P |01|01||04241496|0001|;P |01|01|09|;P;0;1;6;3;1;1;3;7;0;8;3;4;0;0;4;4;0;0;0;0;0;15;0
P |01|01||XXXXX065|0001|;P |01|01|15|;M;1;0;6;1;0;0;0;7;1;5;2;0;6;0;2;3;0;0;0;0;0;13;0
P |01|01||XXXXX103|0001|;P |01|01|06|;P;0;1;6;0;0;0;3;3;0;0;0;1;0;0;2;0;0;0;0;0;0;3;1
P |01|01||26751652|0001|;P |01|01|01|;P;0;1;6;1;0;0;3;3;0;1;1;1;0;0;0;1;1;0;0;0;0;4;0
P |01|01||XXXXX104|0001|;P |01|01|06|;P;0;1;6;0;0;0;3;1;0;1;0;0;0;0;2;0;0;0;0;0;0;2;1
P |01|01||XXXXX105|0001|;P |01|01|03|;P;1;0;6;7;0;0;1;15;0;2;1;0;2;0;1;12;1;0;0;0;0;17;1
P |01|01||XXXXX106|0001|;P |01|01|05|;P;0;1;6;0;0;6;1;0;0;5;0;0;0;0;0;0;4;1;0;0;0;5;0
P |01|01||XXXXX108|0001|;P |01|01|14|;P;0;1;6;0;0;8;3;11;0;0;1;3;1;0;1;5;0;0;0;0;0;11;0
P |01|01||XXXXX109|0001|;P |01|01|14|;P;0;1;6;0;0;3;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1
P |01|01||XXXXX110|0001|;P |01|01|03|;M;1;0;6;3;0;3;1;0;11;23;6;3;0;0;0;24;1;0;0;0;0;34;1
P |01|01||XXXXX111|0001|;P |01|01|04|;P;1;0;6;4;1;1;1;3;0;4;1;2;0;1;0;3;0;0;0;0;0;7;1
P |01|01||XXXXX112|0001|;P |01|01|07|;P;1;0;6;6;0;8;1;0;3;0;0;1;0;0;1;1;0;0;0;0;0;3;3
P |01|01||XXXXX114|0001|;P |01|01|08|;M;1;0;6;2;0;1;0;3;9;2;2;5;1;0;5;1;0;0;0;0;0;14;1
P |01|01||XXXXX115|0001|;P |01|01|04|;M;1;0;6;5;1;0;1;2;5;2;2;5;0;0;0;0;2;0;0;0;0;9;0
P |01|01||XXXXX116|0001|;P |01|01|04|;P;0;1;6;0;0;3;1;3;0;0;0;0;0;0;1;0;2;0;0;0;0;3;2
P |01|01||XXXXX117|0001|;P |01|01|07|;P;1;0;6;4;1;3;1;0;0;16;5;0;0;1;0;10;0;0;0;0;0;16;1
P |01|01||XXXXX132|0001|;P |01|01|05|;M;1;0;6;5;2;0;1;5;2;0;2;0;0;0;0;5;0;0;0;0;0;7;0
P |01|01||XXXXX133|0001|;P |01|01|08|;P;1;0;6;5;0;0;2;5;0;0;1;1;2;0;1;0;0;0;0;0;0;5;4
P |01|01||XXXXX136|0001|;P |01|01|05|;P;0;1;6;0;0;3;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0
P |01|01||XXXXX137|0001|;P |01|01|03|;P;1;0;6;5;1;0;1;4;0;5;0;0;0;0;0;9;0;0;0;0;0;9;1
P |01|01||08975519|0001|;P |01|01|06|;P;1;0;6;1;0;5;1;1;3;7;2;2;0;0;3;3;1;0;0;0;0;11;1
P |01|01||XXXXX140|0001|;P |01|01|06|;P;1;0;6;5;1;0;1;0;0;4;1;1;2;0;0;0;0;0;0;0;0;4;2
P |01|01||66715459|0006|;P |01|01|08|;M;1;0;6;1;0;10;1;13;0;0;1;4;4;0;3;1;0;0;0;0;0;13;2
P |01|01||XXXXX141|0001|;P |01|01|03|;P;1;0;6;3;1;2;1;4;0;3;0;1;0;2;1;2;1;0;0;0;0;7;1
P |01|01||18205345|0001|;P |01|01|01|;P;1;0;6;6;1;0;1;9;0;1;5;1;0;0;1;2;1;0;0;0;0;10;1
P |01|01||XXXXX134|0001|;P |01|01|05|;P;0;1;6;0;0;1;3;3;0;1;0;1;1;0;1;1;0;0;0;0;0;4;0
P |01|01||XXXXX135|0001|;P |01|01|10|;P;0;1;6;0;0;2;1;11;0;0;1;0;0;0;0;10;0;0;0;0;0;11;0
P |01|01||XXXXX144|0001|;P |01|01|05|;P;1;0;6;4;0;7;1;14;0;4;2;3;0;0;2;8;3;0;0;0;0;18;1
P |01|01||XXXXX159|0001|;P |01|01|01|;P;1;0;6;3;1;2;1;2;0;2;2;2;0;0;0;0;0;0;0;0;0;4;1
P |01|01||XXXXX160|0001|;P |01|01|05|;P;1;0;6;3;1;2;1;4;0;2;0;3;0;0;3;0;0;0;0;0;0;6;1
P |01|01||XXXXX163|0001|;P |01|01|13|;P;1;0;6;2;1;3;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;2;1
P |01|01||XXXXX164|0001|;P |01|01|01|;P;1;0;6;4;1;1;1;7;0;0;1;1;1;0;0;3;1;0;0;0;0;7;0
P |01|01||XXXXX167|0001|;P |01|01|03|;P;1;0;6;5;1;0;1;11;0;40;5;8;3;12;4;17;2;0;0;0;0;51;0
P |01|01||XXXXX168|0001|;P |01|01|04|;M;1;0;6;4;1;0;1;20;14;2;9;9;3;5;2;8;0;0;0;0;0;36;0
P |01|01||12020480|0001|;P |01|01|05|;M;1;0;6;2;1;1;0;0;3;3;1;0;3;0;0;2;0;0;0;0;0;6;0
P |01|01||XXXXX205|0001|;P |01|01|03|;M;1;0;6;2;0;0;0;1;9;53;8;7;3;3;0;41;1;0;0;0;0;63;1
P |01|01||XXXXX169|0001|;P |01|01|01|;P;1;0;6;4;0;0;0;5;4;3;1;2;0;0;0;5;4;0;0;0;0;12;3
P |01|01||24825936|0001|;P |01|01|01|;P;1;0;6;2;0;1;1;4;0;0;0;1;0;0;0;1;2;0;0;0;0;4;2
P |01|01||03062682|0001|;P |01|01|01|;P;1;0;6;1;0;5;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;2;4
P |01|01||21821925|0001|;P |01|01|15|;P;1;0;6;0;0;5;2;1;0;2;1;1;0;0;0;1;0;0;0;0;0;3;4
P |01|01||XXXXX176|0001|;P |01|01|04|;G;1;0;6;2;1;2;1;9;1;2;3;2;0;0;1;5;0;0;0;1;0;12;0
P |01|01||XXXXX177|0001|;P |01|01|03|;P;1;0;6;1;0;0;0;0;0;4;0;0;0;0;3;0;1;0;0;0;0;4;0
P |01|01||XXXXX179|0001|;P |01|01|04|;P;1;0;6;4;0;0;0;11;0;0;1;4;0;1;1;2;2;0;0;0;0;11;0
P |01|01||XXXXX180|0001|;P |01|01|09|;P;1;0;6;0;0;2;0;8;0;0;2;2;0;0;0;4;0;0;0;0;0;8;4
P |01|01||XXXXX181|0001|;P |01|01|03|;M;1;0;6;3;1;1;1;2;7;16;1;9;1;0;0;14;0;0;0;0;0;25;0
P |01|01||11262030|0001|;P |01|01|01|;M;1;0;6;2;0;0;0;15;0;1;6;2;3;0;0;3;2;0;0;0;0;16;0
P |01|01||19290947|0001|;P |01|01|08|;P;1;0;6;2;0;0;0;0;4;4;1;5;0;0;1;0;1;0;0;0;0;8;0
P |01|01||20828818|0001|;P |01|01|06|;P;1;0;6;2;1;0;1;8;0;0;2;1;1;0;0;4;0;0;0;0;0;8;1
P |01|01||XXXXX182|0001|;P |01|01|03|;P;0;1;6;1;0;1;2;4;0;0;0;0;1;0;0;3;0;0;0;0;0;4;2
